1	PMUL4372.json	restaurant-name	good luck	[good,good luck]
1	SNG0868.json	hotel-name	hobsons house	[hobson's house,hobsons house]
1	PMUL1073.json	train-arriveby	06:55	[6:55,06:55]
1	PMUL1073.json	train-leaveat	05:36	[5:36,05:36]
1	SNG0606.json	restaurant-name	riverside brasserie	[brasserie,riverside brasserie]
1	PMUL2619.json	hotel-name	leverton house	[]
1	SNG0157.json	hospital-department	childrens oncology and haematology	[children's oncology and haematology,childrens oncology and haematology]
1	SNG0157.json	hospital-department	emergency department	[]
1	PMUL3822.json	hotel-name	the lensfield hotel	[]
1	WOZ20144.json	restaurant-food	portugese	[portuguese]
1	PMUL4957.json	attraction-name	christ college	[christ college,christs]
1	MUL1306.json	taxi-departure	royal standard	[lensfield hotel,lensfield]
1	MUL1306.json	taxi-destination	lensfield hotel	[lensfield hotel,lensfield]
1	MUL1306.json	taxi-leaveat	14:00	[13:45]
1	MUL1867.json	attraction-name	christ college	[christ college,christ's college]
1	PMUL0490.json	hotel-name	express by holiday inn cambridge	[express by holiday inn,express by holiday inn cambridge]
1	MUL0793.json	train-arriveby	09:45	[9:45,09:45]
1	PMUL0735.json	restaurant-name	frankie and bennys	[]
1	PMUL1437.json	attraction-name	cambridge	[]
1	MUL0347.json	train-leaveat	14:15	[14:15,2:15]
1	PMUL2735.json	hotel-name	lensfield hotel	[lensfield hotel,lensfield]
1	MUL2406.json	restaurant-food	portugese	[portuguese]
1	PMUL4223.json	hotel-name	acorn guest house	[]
1	PMUL2032.json	restaurant-name	hk fusion	[]
1	SSNG0079.json	restaurant-name	dojo noodle  bar|j restaurant	[dojo noodle bar,j restaurant]
1	PMUL4586.json	attraction-name	jesus green	[]
1	MUL2114.json	train-leaveat	12:00	[after 11:45,12:00]
1	MUL0169.json	restaurant-name	dojo noodle bar	[dojo noddle bar,dojo noodle bar]
1	MUL0169.json	taxi-departure	el shaddia guesthouse	[el shaddai,el shaddia guesthouse]
1	PMUL4771.json	attraction-name	christ college	[christ college,christ's college]
1	PMUL0311.json	hotel-name	el shaddia guesthouse	[el shaddai,el shaddia guesthouse]
1	MUL0160.json	taxi-destination	pizza hut fenditton	[pizza hut fenditton,pizza hut fen ditton]
1	PMUL0316.json	hotel-name	cityroomz	[]
1	PMUL0316.json	restaurant-name	yippee noodle bar	[yippee noodle bar,yippee]
1	MUL2449.json	attraction-name	milton country park	[milton country park,milton]
1	MUL1677.json	restaurant-name	dojo noodle bar	[]
1	MUL0833.json	restaurant-booktime	15:30|16:30	[15:30,16:30]
1	PMUL2589.json	attraction-name	queens college	[queens' college,queens college]
1	PMUL2921.json	taxi-destination	christ college	[christ college,christ's college]
1	MUL2663.json	hotel-name	acorn guest house	[acorn guest house,acorn guesthouse]
1	MUL0728.json	hotel-name	gonville hotel	[gonville,gonville hotel]
1	MUL0136.json	hotel-name	ashley hotel	[]
1	MUL2505.json	taxi-destination	old schools	[old schools,old school]
1	PMUL3507.json	hotel-name	el shaddia guesthouse	[el shaddai,el shaddia guesthouse]
1	MUL1313.json	restaurant-name	golden wok	[]
1	SNG1258.json	attraction	attraction-type=gallery	[]
1	SNG1258.json	attraction-type	gallery	[]
1	SNG1258.json	taxi-departure	cambridge train station	[the train station]
1	SNG1258.json	train	train-departure=cambridge	[]
1	SNG1258.json	train	train-leaveat=14:00,train-departure=london kings cross	[]
1	PMUL3892.json	taxi-destination	de luca cucina and bar	[de luca cucina,de luca cucina and bar]
1	SNG0669.json	restaurant-name	michaelhouse cafe	[michaelhouse cafe,michael house cafe]
1	MUL2616.json	taxi-arriveby	07:30	[]
1	MUL2616.json	taxi-leaveat	06:15	[07:30]
1	PMUL0189.json	taxi-leaveat	08:30	[08:30,8:30]
1	MUL1018.json	attraction-name	peoples portraits exhibition at girton college	[peoples portraits exhibition at girton college,people's portrait exhibition at girton college]
1	SSNG0229.json	hotel-name	city centre north b and b	[]
1	PMUL1131.json	attraction-name	cambridge punter	[punter,cambridge punter]
1	MUL0943.json	taxi-departure	cambridge contemporary art	[contemporary art,cambridge contemporary art]
1	MUL0607.json	hotel-name	alexander bed and breakfast	[alexander bed and breakfast,alexander]
1	MUL2127.json	hotel-name	a and b guest house	[a and b guesthouse,a and b guest house]
1	SSNG0304.json	hotel-name	arbury lodge guesthouse	[]
1	SNG01488.json	taxi-arriveby	03:30	[3:30,03:30]
1	PMUL1938.json	hotel-name	autumn house	[]
1	PMUL3807.json	restaurant-name	backstreet bistro	[backstreet bistro,bistro]
1	SSNG0206.json	hotel-name	archway house	[]
1	MUL1602.json	restaurant-booktime	12:00	[at noon,12:00]
1	MUL1516.json	restaurant-name	stazione restaurant and coffee bar	[]
1	MUL1080.json	hotel-name	cityroomz	[]
1	MUL1080.json	taxi-destination	alexander bed and breakfast	[alexander bed and breakfast,alexander]
1	PMUL0088.json	hotel-name	university arms hotel	[university arms hotel,university arms]
1	MUL0873.json	attraction-name	king hedges learner pool	[king hedges learner pool,hedges learner pool]
1	MUL0873.json	taxi-departure	kings hedges learner pool	[kings hedges pool,kings hedges learner pool]
1	MUL2573.json	attraction-name	holy trinity church	[holy trinity,holy trinity church]
1	PMUL4158.json	restaurant-name	cafe uno	[caffe uno,cafe uno]
1	PMUL4724.json	hotel-name	alexander bed and breakfast	[alexander bed and breakfast,alexander b&b]
1	MUL2556.json	attraction-name	fitzwilliam museum	[fitzwilliam museum,fitzwilliam]
1	SNG0817.json	hotel-name	a and b guest house	[]
1	PMUL0781.json	restaurant-name	restaurant one seven	[]
1	PMUL0781.json	train-leaveat	16:30	[after 4:15 pm]
1	PMUL1426.json	train-arriveby	09:45	[9:45,09:45]
1	SNG01631.json	taxi-arriveby	10:00	[ten o'clock a.m,ten o'clock a.m.]
1	SSNG0132.json	restaurant-name	prezzo	[]
1	PMUL1298.json	bus	bus-departure=cambridge	[]
1	MUL1215.json	restaurant-food	kosher|british	[kosher,british]
1	MUL1215.json	restaurant-name	cotto	[]
1	PMUL3653.json	attraction-name	kings hedges learner pool	[kings hedges,kings hedges learner pool]
1	PMUL3653.json	taxi-leaveat	03:45	[3:45,03:45]
1	SNG0379.json	train-arriveby	09:30	[9:30,09:30]
1	MUL1036.json	attraction-name	milton country park	[milton country park,milton]
1	MUL2141.json	train-leaveat	13:00	[14:00]
1	SSNG0103.json	restaurant-name	travellers rest	[]
1	PMUL4845.json	attraction	attraction-type=hotel	[]
1	PMUL4656.json	taxi-destination	kymmoy	[kymmoy's,kymmoy]
1	WOZ20531.json	restaurant-food	portugese	[portuguese]
1	PMUL0897.json	train-arriveby	08:00	[08:00,8:00]
1	MUL2540.json	hotel-name	cityroomz	[cityrooms,cityroomz]
1	MUL0399.json	restaurant-name	cafe uno	[caffe uno,cafe uno]
1	SSNG0214.json	hotel-name	limehouse	[]
1	PMUL0174.json	hotel-name	el shaddia guesthouse	[el shaddai,el shaddia guesthouse]
1	PMUL2977.json	attraction-name	adc theatre	[adc theatre,adc]
1	PMUL2621.json	taxi-departure	the man on the moon	[the man on the moon,man on the moon]
1	PMUL2181.json	taxi-departure	churchills college	[churchhill college,churchills college]
1	PMUL2181.json	taxi-leaveat	09:00	[9:00,09:00]
1	MUL2300.json	hotel-name	ashley hotel	[ashley,ashley hotel]
1	MUL2024.json	train-leaveat	09:30	[9:30,09:30]
1	MUL1776.json	attraction-name	christ college	[christ college,christ's college]
1	MUL1654.json	restaurant-name	graffiti	[]
1	PMUL0591.json	train-leaveat	1145	[11:45]
1	PMUL0492.json	hotel-name	aylesbray lodge guest house	[]
1	PMUL4717.json	hotel-name	ashley hotel	[ashley,ashley hotel]
1	PMUL4900.json	hotel-name	a and b guest house	[]
1	SNG01967.json	taxi-destination	cambridge and county folk museum	[county folk museum,cambridge and county folk museum]
1	MUL0667.json	hotel-name	university arms hotel	[]
1	PMUL2559.json	hotel-name	university arms hotel	[]
1	PMUL2511.json	taxi-departure	huntingdon marriott hotel	[huntingdon marriott,huntingdon marriott hotel]
1	SSNG0222.json	hotel-name	ashley hotel	[ashley hotel,ashely hotel]
1	SNG0071.json	taxi-leaveat	03:15	[03:15,3:15]
1	SNG0071.json	taxi-leaveat	03:20	[03:15]
1	PMUL2788.json	hotel-name	acorn guest house	[]
1	PMUL2596.json	attraction-name	churchills college	[churchill college,churchills college]
1	PMUL2596.json	taxi-leaveat	04:45	[04:45,4:45]
1	MUL0097.json	taxi-departure	saint johns chop house	[saint johns chop house,guesthouse-type]
1	MUL0097.json	taxi-leaveat	21:45	[9:45,21:45]
1	PMUL2572.json	attraction-name	great saint marys church	[great saint mary's church,great saint marys church]
1	MUL1551.json	train-leaveat	11:30	[11:30,after 11:15.]
1	MUL1336.json	hotel-name	university arms hotel	[university arms hotel,university of arms]
1	SSNG0335.json	hotel-name	bridge guest house	[]
1	SNG0516.json	attraction	attraction-name=pizza	[]
1	SSNG0333.json	hotel-name	university arms hotel	[]
1	PMUL0504.json	restaurant-name	the varsity restaurant	[the varsity restaurant,the varsity]
1	SSNG0122.json	restaurant-booktime	13:45	[1:45,13:45]
1	SSNG0122.json	restaurant-name	curry prince	[]
1	MUL0303.json	restaurant-name	kymmoy	[]
1	MUL2558.json	taxi-departure	cherry hinton hall and grounds	[archway house]
1	SSNG0378.json	hotel-name	autumn house	[]
1	MUL0904.json	taxi-destination	churchills college	[churchill college,churchills college]
1	MUL0904.json	taxi-leaveat	02:00	[02:00,2:00]
1	PMUL1162.json	attraction-name	christ college	[christ college,christ's college]
1	PMUL4154.json	train-leaveat	21:00	[21:00,9 pm]
1	SNG0056.json	taxi-departure	pizza hut fenditton	[pizza hut fenditton,pizza express fen ditton]
1	SSNG0114.json	restaurant-name	restaurant one seven	[]
1	PMUL0359.json	hotel-name	express by holiday inn cambridge	[express by holiday inn cambridge,express by holiday inn cambridge,will]
1	PMUL0359.json	restaurant-name	pizza hut fenditton	[pizza hut]
1	PMUL0268.json	restaurant-name	yu garden	[]
1	PMUL2591.json	attraction-name	churchills college	[churchill college,churchills college]
1	PMUL3716.json	train-arriveby	14:15	[]
1	SNG01356.json	taxi-departure	a and b guest house	[]
1	PMUL1225.json	train-arriveby	08:30	[08:30,8:30]
1	PMUL2147.json	attraction-name	kings college	[kings college,king's college]
1	PMUL1773.json	train-leaveat	10:00	[10,10:00]
1	SNG0865.json	hotel-name	huntingdon marriott hotel	[the marriott,the huntingdon marriott hotel]
1	SNG0865.json	hotel-name	huntingdon marriott hotel|university arms hotel	[]
2	SNG01966.json	taxi-arriveby	06:30	[6:30,06:30]
2	SNG01966.json	taxi-destination	tandoori palace	[tandoori,tandoori palace]
2	MUL1534.json	restaurant-booktime	12:00	[12:00,at noontime]
2	PMUL3374.json	taxi-destination	kettles yard	[kettles yard,kettle's yard]
2	PMUL0657.json	restaurant-food	chinese	[asian oriental]
2	PMUL4268.json	hotel-name	city centre north b and b	[]
2	SSNG0237.json	hotel-name	allenbell	[]
2	SNG1268.json	restaurant-food	gastropub	[gastropub,gastropod]
2	SNG1268.json	restaurant-name	the lucky star	[]
2	PMUL4607.json	hotel-name	hobsons house	[hobson's house,hobsons house]
2	PMUL4607.json	restaurant-name	india west	[]
2	PMUL4607.json	restaurant-name	india west	[india west,india]
2	PMUL4153.json	hotel-name	el shaddia guesthouse	[el shaddai,el shaddia guesthouse]
2	WOZ20232.json	restaurant-food	portugese	[portuguese]
2	MUL2565.json	taxi-leaveat	07:30	[7:30,07:30]
2	PMUL2196.json	restaurant-name	prezzo	[]
2	PMUL1445.json	train-arriveby	09:00	[9:00,09:00]
2	PMUL0757.json	train-leaveat	09:15	[9:15,09:15]
2	MUL1002.json	hotel-name	acorn guest house	[]
2	MUL1002.json	taxi-departure	christ college	[christ college,christ's college]
2	PMUL4645.json	hotel-name	a and b guest house	[a and b guesthouse,a and b guest house]
2	PMUL4645.json	taxi-arriveby	14:45	[]
2	PMUL4645.json	taxi-destination	pizza hut fenditton	[pizza hut fenditton,pizza hut fen ditton]
2	PMUL3189.json	restaurant-name	riverside brasserie	[]
2	PMUL3189.json	taxi-destination	riverside brasserie	[riverside,riverside brasserie]
2	PMUL2774.json	hotel-name	acorn guest house	[accorn guesthouse]
2	SNG01487.json	hotel-name	huntingdon marriott hotel	[huntingdon marriott,huntingdon marriott hotel]
2	PMUL3944.json	hotel-name	huntingdon marriott hotel	[huntingdon hotel,huntingdon marriott hotel]
2	PMUL4117.json	attraction-name	great saint marys church	[great saint mary's church,great saint marys church]
2	MUL1411.json	restaurant-booktime	09:45	[9:45,09:45]
2	PMUL0382.json	taxi-departure	city centre north b and b	[city centre north b and b,city center north b and b]
2	MUL1804.json	attraction-name	churchills college	[churchill college,churchills college]
2	PMUL0431.json	restaurant-name	graffiti	[]
2	PMUL0431.json	taxi-departure	graffiti	[graffiti's,graffiti]
2	PMUL2381.json	restaurant-name	pizza hut fenditton	[pizza hut fenditton,pizza hut fen ditton]
2	PMUL1295.json	attraction-name	little saint marys church	[little saint mary's church,little saint marys church]
2	PMUL0528.json	restaurant-name	ugly duckling	[]
2	MUL2342.json	taxi-departure	churchills college	[churchill college,churchills college]
2	SNG0850.json	hotel-name	lensfield hotel	[lensfield hotel,lensfield]
2	PMUL4599.json	restaurant-name	royal spice	[]
2	PMUL2372.json	attraction-name	christ college	[christ college,christ's college]
2	PMUL2372.json	restaurant-name	midsummer house restaurant	[midsummer house restaurant,midsummer house]
2	PMUL0628.json	restaurant-name	the cow pizza kitchen and bar	[the cow pizza kitchen and bar,the cow pizza kitchen and barn]
2	PMUL2444.json	taxi-destination	ugly duckling	[ugly duckling,ugly ducking]
2	SSNG0267.json	hotel-name	acorn guest house	[]
2	MUL2188.json	hotel-name	city centre b & b|el shaddai	[city center b&b,city centre north b and b,el shaddai guesthouse,el shaddai]
2	MUL1308.json	taxi-arriveby	06:15	[6:15,06:15]
2	MUL1308.json	taxi-departure	finches bed and breakfast	[finches bed & breakfast,finches bed and breakfast]
2	MUL0718.json	train-arriveby	09:45	[9:45,09:45]
2	MUL1237.json	restaurant-name	don pasquale pizzeria	[pasquale pizzeria,don pasquale pizzeria]
2	MUL0127.json	taxi-leaveat	06:15	[6:15,06:15]
2	SSNG0330.json	hotel-name	archway house	[]
2	SNG01154.json	taxi-departure	pizza hut fenditton	[pizza hut fenditton,pizza hut fen ditton]
2	PMUL1643.json	hotel-name	university arms hotel	[university arms hotel,university arms]
2	MUL0138.json	taxi-departure	anatolia	[anatolia's,anatolia]
2	MUL0138.json	taxi-leaveat	09:45	[9:45,09:45]
2	MUL1374.json	taxi-departure	acorn guest house|hakka	[acorn guest house]
2	MUL1374.json	taxi-destination	hakka|acorn guest house	[hakka]
2	PMUL3292.json	hotel-name	alexander bed and breakfast	[alexander bed and breakfast,alexander]
2	MUL2179.json	train-leaveat	09:15	[9:15,09:15]
2	WOZ20079.json	restaurant-food	portugese	[portuguese]
2	MUL1912.json	attraction-name	queens college	[queens' college,queens college]
2	MUL1912.json	train-arriveby	08:00	[08:00,8:00]
2	PMUL0734.json	restaurant-name	pizza hut fenditton	[pizza hut fenditton,pizza hut fen ditton]
2	MUL0236.json	restaurant-booktime	20:00	[20:00,8:00 p.m.]
2	SNG0726.json	restaurant-name	curry garden	[]
2	SSNG0309.json	hotel-name	autumn house	[]
2	PMUL2463.json	restaurant-food	portugese	[portuguese]
2	PMUL2463.json	restaurant-name	nandos	[]
2	PMUL0306.json	taxi-destination	golden wok	[the restaurant]
2	PMUL2861.json	taxi-departure	old schools	[olds schools]
2	PMUL3533.json	attraction-name	cambridge university botanic gardens	[cambridge university botanic gardens,university botanic gardens]
2	MUL2585.json	hotel-name	rosas bed and breakfast	[rosas bed and breakfast,rosa's]
2	MUL0968.json	restaurant-name	saigon city	[the other oriental restaurant,oriental restaurant]
2	MUL0968.json	taxi-departure	cambridge and county folk museum	[cherry hinton water play]
2	MUL0968.json	taxi-destination	cherry hinton hall and grounds	[oriental restaurant]
2	PMUL4987.json	restaurant-food	asian oriental	[asian,asian oriental]
2	PMUL4987.json	restaurant-name	yippee noodle bar	[]
2	PMUL4987.json	taxi-destination	yippee noodle bar	[yippee noodle bar,yippee noodle]
2	MUL1869.json	attraction-name	museum of archaelogy and anthropology	[museum of archaeology and anthropology,museum of archaelogy and anthropology]
2	PMUL3559.json	attraction-name	saint catharines college	[saint catharine's college,saint catharines college]
2	SSNG0384.json	hotel-name	allenbell	[]
2	MUL0886.json	attraction-name	kings college|hughes hall	[king's college,kings college,hughes hall]
2	PMUL1268.json	train-arriveby	21:20	[]
2	PMUL1703.json	hotel-name	carolina bed and breakfast	[caroline bed and breakfast,carolina bed and breakfast]
2	PMUL3783.json	train-arriveby	19:15	[19:30]
2	SNG01210.json	train-leaveat	22:00	[20:00]
2	PMUL1321.json	attraction-name	cherry hinton hall and grounds	[cherry hinton water play]
2	MUL2336.json	restaurant-booktime	03:00	[3:00,03:00]
2	MUL2336.json	taxi-leaveat	04:00	[4:00,04:00]
2	MUL1362.json	restaurant-name	curry prince	[]
2	PMUL3399.json	hotel-name	express by holiday inn cambridge	[express by holiday inn,express by holiday inn cambridge]
2	SNG01624.json	taxi-departure	scudamores punting co	[scudamores punting co,punting co]
2	SNG01624.json	taxi-leaveat	06:00	[06:00,6:00]
2	PMUL2364.json	attraction-name	cambridge arts theatre	[cambridge arts,cambridge arts theatre]
2	PMUL3183.json	hotel-name	alexander bed and breakfast	[]
2	MUL0826.json	restaurant-booktime	14:15	[fifteen minutes earlier]
2	MUL1732.json	attraction-name	churchills college	[churchill college,churchills college]
2	MUL2537.json	taxi-departure	soul tree nightclub	[soul tree nightclub,nightclub]
2	PMUL4322.json	hotel-name	gonville hotel	[gonville,gonville hotel]
2	PMUL3836.json	train-arriveby	09:00	[9:00,09:00]
2	PMUL4161.json	taxi-destination	christ college	[christ college,christ's college]
2	MUL1454.json	train-leaveat	05:15	[05:17]
2	SNG01896.json	restaurant-booktime	13:30	[1330,13:30]
2	PMUL3872.json	restaurant-name	the varsity restaurant	[the varsity restaurant,the varsity]
2	PMUL2175.json	restaurant-booktime	11:00	[11:00,11]
2	MUL2314.json	restaurant-name	the river bar steakhouse and grill	[river bar steakhouse and grill,the river bar steakhouse and grill]
2	MUL2314.json	taxi-leaveat	02:30	[02:30,2:30]
2	MUL2134.json	train-arriveby	09:15	[9:15,09:15]
2	MUL2327.json	restaurant-name	no	[]
2	PMUL3095.json	train-leaveat	09:15	[9:15,09:15]
2	PMUL2628.json	hotel-name	aylesbray lodge guest house	[aylesbray lodge,aylesbray lodge guest house]
2	MUL0215.json	train-arriveby	09:45	[9:45,09:45]
2	MUL2216.json	hotel-name	bridge guest house	[]
2	PMUL3070.json	hotel-name	huntingdon marriott hotel	[huntingdon marriot,huntingdon marriott hotel]
2	PMUL3654.json	train-leaveat	08:15	[8:15,08:15]
2	WOZ20313.json	restaurant-food	australian	[australasian,australian]
2	PMUL1675.json	hotel-name	huntingdon marriott hotel	[huntington marriott hotel,huntingdon marriott hotel]
2	MUL1181.json	hotel-name	the alpha-milton|the hamilton lodge	[the alpha-milton,the hamilton lodge]
2	PMUL3081.json	restaurant-name	pizza hut fenditton	[pizza hut fenditton,pizza hut fen ditton]
2	PMUL3081.json	train-leaveat	02:00	[02:00,2:00]
2	MUL0695.json	hotel-name	finches bed and breakfast	[]
2	SNG1313.json	taxi	taxi-departure=ambridge	[]
2	SNG02304.json	taxi-arriveby	22:30	[23:30]
2	MUL1398.json	taxi-destination	pizza hut cherry hinton	[pizza hut cherry,pizza hut cherry hilton]
2	SSNG0354.json	hotel-name	rosas bed and breakfast	[rosas bed and breakfast,rosas's bed and breakfast]
2	PMUL2505.json	attraction-name	churchills college	[churchill college,churchills college]
2	PMUL2505.json	hotel-name	hobsons house	[]
2	PMUL2505.json	taxi-leaveat	05:45	[05:45,5:45]
2	WOZ20312.json	restaurant-food	portugese	[portuguese]
2	SSNG0025.json	restaurant-name	the oak bistro	[]
2	SSNG0183.json	restaurant-name	kymmoy	[]
2	PMUL2855.json	taxi-destination	cambridge book and print gallery	[the gallery]
2	PMUL2855.json	taxi-leaveat	02:30	[02:30,2:30]
2	SNG01867.json	taxi-leaveat	09:00	[9:00,09:00]
2	PMUL0639.json	restaurant-name	yippee noodle bar	[]
2	PMUL0639.json	train-arriveby	08:00	[08:00,8:00]
2	SSNG0139.json	restaurant-name	the golden curry	[the golden curry,curry]
2	PMUL1279.json	train-arriveby	21:45	[2145,21:45]
2	MUL2424.json	taxi-arriveby	09:15	[9:15,09:15]
2	SNG0042.json	taxi-destination	avalon	[]
2	SNG0042.json	taxi-leaveat	02:45	[02:45,2:45]
2	PMUL3391.json	restaurant-food	swedish	[swiss]
2	SNG01197.json	hospital-department	childrens oncology and haematology	[children's oncology and haematology,childrens oncology and haematology]
2	PMUL2055.json	taxi-destination	hakka	[hakka,hakka's]
2	PMUL4552.json	attraction-name	christ college	[christ college,christ's college]
2	PMUL4509.json	attraction-name	sheeps green and lammas land park fen causeway	[sheeps green and lammas land park fen causeway,sheep's green and lammas land park fen causeway]
2	PMUL4509.json	restaurant	restaurant-name=cityr	[]
2	PMUL4478.json	restaurant-food	asian oriental	[asian,asian oriental]
2	PMUL0834.json	train-leaveat	09:00	[9:00,09:00]
2	PMUL0283.json	hotel-name	hobsons house	[hobson house,hobsons house]
2	SSNG0094.json	restaurant-name	charlie chan	[]
2	MUL1030.json	attraction-name	williams art and antiques	[william's art and antiques,williams art and antiques]
2	MUL1030.json	hotel-name	el shaddia guesthouse	[el shaddai,el shaddia guesthouse]
2	MUL0050.json	hotel-name	acorn guest house	[acorn guest house,guest houses]
2	MUL0050.json	taxi-departure	restaurant one seven	[one seven,restaurant one seven]
2	MUL0070.json	restaurant-booktime	1345	[13:45]
2	PMUL3312.json	attraction-name	wandlebury country park	[wandlebury,wandlebury country park]
2	PMUL3312.json	hotel-name	cityroomz	[]
2	PMUL1480.json	attraction-name	peoples portraits exhibition at girton college	[people's portraits exhibition at girton college,peoples portraits exhibition at girton college]
2	PMUL1480.json	train-leaveat	06:00	[06:00,6:00]
2	SNG1187.json	taxi-leaveat	05:30	[]
2	SSNG0041.json	restaurant-name	fitzbillies restaurant	[]
2	MUL0395.json	restaurant-booktime	10:15	[]
2	PMUL3719.json	restaurant-name	dojo noodle bar	[]
2	MUL2450.json	attraction-name	king hedges learner pool	[king hedges learner pool,hedges learner pool]
2	MUL1113.json	hotel-name	finches bed and breakfast	[finches bed & breakfast,finches bed and breakfast]
2	PMUL1432.json	train-leaveat	14:45	[after 14:15.,after 14:15]
2	PMUL1051.json	train-arriveby	09:00	[9:00,09:00]
2	MUL0986.json	taxi-destination	abbey pool and astroturf pitch	[norwich]
2	MUL0986.json	taxi-leaveat	01:00	[]
2	MUL1236.json	hotel-name	university arms hotel	[university arms hotel,university arms]
2	PMUL0465.json	restaurant-name	royal standard	[]
2	MUL0367.json	restaurant-name	the oak bistro	[]
2	PMUL2536.json	taxi-departure	funky fun house	[funky fun house,funky fun house's]
2	PMUL2811.json	attraction-name	kings college	[kings college,king's college]
2	PMUL2854.json	attraction-name	churchills college	[churchhill college,churchills college]
2	PMUL3829.json	restaurant-food	modern european	[european,modern european]
2	MUL1742.json	attraction-name	churchills college	[churchill college,churchills college]
2	PMUL0185.json	hotel-name	rosas bed and breakfast	[rosas bed and breakfast,rosa's]
2	PMUL0185.json	restaurant-food	portugese	[portuguese]
2	PMUL1796.json	hotel-name	acorn guest house	[acorn guest house,acorn guesthouse]
2	PMUL1796.json	train-leaveat	08:30	[08:30,8:30]
2	PMUL2761.json	hotel-name	alexander bed and breakfast	[]
2	PMUL1062.json	attraction-name	clare college	[clare,clare college]
2	PMUL1062.json	train-arriveby	11:30	[11:27]
2	PMUL1062.json	train-leaveat	09:45	[9:59]
2	MUL1062.json	taxi-departure	cafe jello gallery	[cafe jello,cafe jello gallery]
2	MUL1062.json	taxi-leaveat	04:00	[4pm]
2	SSNG0176.json	restaurant-name	little seoul	[]
